context,text,label,preprocessed
"SHELDON: It is, isn't it? | SHELDON: (gasps) Oh, bother. | SHELDON: Isn't that just always the way? 
You go to staple something, and you're out of staples. | SHELDON: Gosh, I wish I'd known that earlier today when I was at Staples.",RAJ: You have a thing of paper clips right there.,0,"speaker: it is, isn't it?. speaker: (gasps) oh, bother.. speaker: isn't that just always the way? you go to staple something, and you're out of staples.. speaker: gosh, i wish i'd known that earlier today when i was at staples."
"PHOEBE: So you like the drums! That's, that's great! Y'know, I was worried, that, you know, they would maybe an unbearable living situation.","PHOEBE: All right, okay, well, apparently not!",1,"speaker: so you like the drums! that's, that's great! y'know, i was worried, that, you know, they would maybe an unbearable living situation."
CHANDLER: What an interesting approach to guitar instruction.,"CHANDLER: You know some might find it amusing, I myself find it regular.",1,speaker: what an interesting approach to guitar instruction.
"PHOEBE: Yeah! Now, why do you want to kill yourself? | PERSON: It's just that I uh, have been working for ten years now at this meaningless, dead-end job and nobody here even knows I exist!",PHOEBE: Chandler?,0,"speaker: yeah! now, why do you want to kill yourself?. speaker: it's just that i uh, have been working for ten years now at this meaningless, dead-end job and nobody here even knows i exist!"
"LEONARD: I don't think I can go to the North Pole. | SHELDON: I know you're concerned about disappointing me but I want you to take comfort from the knowledge that my expectations of you are very low. | LEONARD: Yeah, that's very comforting. | SHELDON: Comforting is a part of leadership.
It's not a part I care for, but such is my burden.","LEONARD: Terrific, it's just that... I don't think Penny wants me to go.",0,"speaker: i don't think i can go to the north pole.. speaker: i know you're concerned about disappointing me but i want you to take comfort from the knowledge that my expectations of you are very low.. speaker: yeah, that's very comforting.. speaker: comforting is a part of leadership. it's not a part i care for, but such is my burden."
"DOROTHY: We clinked at the glasses, Stan gave me a toy smile and I winked at him | DOROTHY: And then I gulped down the champaigne in one go | DOROTHY: And it didn't go sdown smoothly | DOROTHY: Later Stan told me that he put my engagement ring in the bottom of the glass | DOROTHY: It turned up three days later. | ROSE: Where did it turn up Dorothy?",DOROTHY: On the home shopping network,1,"speaker: we clinked at the glasses, stan gave me a toy smile and i winked at him. speaker: and then i gulped down the champaigne in one go. speaker: and it didn't go sdown smoothly. speaker: later stan told me that he put my engagement ring in the bottom of the glass. speaker: it turned up three days later.. speaker: where did it turn up dorothy?"
"PERSON: It was dreadful. I felt terrible about how I acted when you said those wonderful things. | ROSS: No, no, that-that, that's all right. Umm, I'm just glad you called.","PERSON: Ross umm, there's something that I've got to tell you, there's-there's someone else.",0,"speaker: it was dreadful. i felt terrible about how i acted when you said those wonderful things.. speaker: no, no, that-that, that's all right. umm, i'm just glad you called."
"AMY: but since you seem to be okay with the article being canceled, I have a little confession.
I'm the reason it was pulled. | BERNADETTE: What? How? | AMY: I sent the editors of the magazine a pretty scathing e-mail. | BERNADETTE: Amy, what did you say? | AMY: I simply pointed out that they would never consider doing an article ranking male scientists on their sexuality, let alone showing them in various stages of undress.","BERNADETTE: Because no one wants to see Neil deGrasse Tyson in a wet T-shirt, bent over the hood of a Porsche.",0,"speaker: but since you seem to be okay with the article being canceled, i have a little confession. i'm the reason it was pulled.. speaker: what? how?. speaker: i sent the editors of the magazine a pretty scathing e-mail.. speaker: amy, what did you say?. speaker: i simply pointed out that they would never consider doing an article ranking male scientists on their sexuality, let alone showing them in various stages of undress."
JOEY: Whoa!,CHANDLER: See Joe that's why your parents told you not to jump on your bed!,0,speaker: whoa!
JOEY: Yeah! You gotta tell a girl before you tape her. Such a rookie mistake. | CHANDLER: Y'know who has a great video camera? | PHOEBE: Greg and Jenny?,MONICA: Do you still wanna call  'em? I wanna call  'em.,0,speaker: yeah! you gotta tell a girl before you tape her. such a rookie mistake.. speaker: y'know who has a great video camera?. speaker: greg and jenny?
"JOEY: Hey, we know how we always say we need a place for the mail? Well I started building one, but then, I decided to take it to the next step.",CHANDLER: You building a post office?,1,"speaker: hey, we know how we always say we need a place for the mail? well i started building one, but then, i decided to take it to the next step."
"SHELDON: the paper was rejected, but recently, he was proven right. | SHELDON: And now he's on the fast track to win a Nobel prize. | PENNY: Yeah, that's basically what I said. | SHELDON: The point is Higgs is being celebrated for work he did 50 years ago, so that got me thinking, | SHELDON: perhaps I've already hit upon the idea that will win me my Nobel prize.",LEONARD: I didn't know they gave Nobel prizes for making boom-boom in the potty.,1,"speaker: the paper was rejected, but recently, he was proven right.. speaker: and now he's on the fast track to win a nobel prize.. speaker: yeah, that's basically what i said.. speaker: the point is higgs is being celebrated for work he did 50 years ago, so that got me thinking,. speaker: perhaps i've already hit upon the idea that will win me my nobel prize."
"HOWARD: Why not ""World's Greatest Engineer""? | SHELDON: I'm sorry.
I typed that into the label maker, but I just couldn't press enter. Now down to business. | SHELDON: What would it take for you to abandon Leonard and join me in a rival company | SHELDON: Unless, of course, the mugs are sufficient, in which case, welcome aboard. | HOWARD: We're not quitting on Leonard.",SHELDON: I understand. Your loyalty is admirable. But what if I were to up the ante?,0,"speaker: why not ""world's greatest engineer""?. speaker: i'm sorry. i typed that into the label maker, but i just couldn't press enter. now down to business.. speaker: what would it take for you to abandon leonard and join me in a rival company. speaker: unless, of course, the mugs are sufficient, in which case, welcome aboard.. speaker: we're not quitting on leonard."
"SHELDON: and a super executive ant farm with glow-in-the-dark sand? | HOWARD: - What if he buys his own desk? | RAJ: Yeah, what if I buy my own desk? | SHELDON: - That's ridiculous. | RAJ: - Why? | SHELDON: Because… | RAJ: Yes? | SHELDON: It's my office.","SHELDON: All right, all right. He can buy his own desk.",0,"speaker: and a super executive ant farm with glow-in-the-dark sand?. speaker: - what if he buys his own desk?. speaker: yeah, what if i buy my own desk?. speaker: - that's ridiculous.. speaker: - why?. speaker: because.... speaker: yes?. speaker: it's my office."
CHANDLER: Hey | JOEY: You son of a bitch!,CHANDLER: Is it me or the greetings gone downhill around here?,1,speaker: hey. speaker: you son of a bitch!
SHELDON: I want grilled cheese.,SHELDON: Do you think Penny will come here and take care of us?,0,speaker: i want grilled cheese.
PERSON: Thanks so much for helping me.,LEONARD: Thank you so much for giving me the opportunity to help.,0,speaker: thanks so much for helping me.
RACHEL: It's one more thing in my life that's suddenly completely different. This is hard. | ROSS: Yeah I know.,"ROSS: On the other hand in um, in about seven months you're gonna have something that you're gonna love more than any guy you've ever gone out with.",0,speaker: it's one more thing in my life that's suddenly completely different. this is hard.. speaker: yeah i know.
"PHOEBE: Was it my work? Were they mad? Was it Jack? Did he yell?! | ROSS: J-j-just relax, nobody yelled. Jack just was calling to make sure that you were feeling better. | PHOEBE: Thank God.","ROSS: Yeah, she's fired.",0,"speaker: was it my work? were they mad? was it jack? did he yell?!. speaker: j-j-just relax, nobody yelled. jack just was calling to make sure that you were feeling better.. speaker: thank god."
"BERNADETTE: What the hell is wrong with you?! | RAJ: Well...
You were always so nice to me, I thought maybe you liked me. | BERNADETTE: I'm nice to everyone! | RAJ: I'm sorry. | BERNADETTE: Damn right, you're sorry! | BERNADETTE: And you tell Howard there's never been anything between us! | RAJ: I will. Hey, Bernadette? | BERNADETTE: What?! | RAJ: Do you think I have a shot with Penny?",BERNADETTE: Of course you do. You're a cutie pie! Any girl would be lucky to have you!,0,"speaker: what the hell is wrong with you?!. speaker: well... you were always so nice to me, i thought maybe you liked me.. speaker: i'm nice to everyone!. speaker: i'm sorry.. speaker: damn right, you're sorry!. speaker: and you tell howard there's never been anything between us!. speaker: i will. hey, bernadette?. speaker: what?!. speaker: do you think i have a shot with penny?"
"MONICA: Hey | CHANDLER: Hey, where's the birthday girl? | RACHEL: Oh she is still napping.","CHANDLER: Oh sure, she was probably up all night excited about the party she knows is happening.",1,"speaker: hey. speaker: hey, where's the birthday girl?. speaker: oh she is still napping."
SCOTT: My name's Scott and I am a sarcasmholic. | MEMBER-GIRL: Nooo.,MEMBER-GIRL: We thought you were just here for the company. He is a sarcasmoholic Stewart.,1,speaker: my name's scott and i am a sarcasmholic.. member-speaker: nooo.
"MONICA: Why wouldn't I be married when I am forty? | CHANDLER: Oh no no no, I just meant hypothetically | MONICA: Ok , hypothetically, why won't I be married when I am forty? | CHANDLER: No | MONICA: No, what is it? Is there something fundamentally unmarriable about me?","CHANDLER: Dear god, this parachute is a knapsack",1,"speaker: why wouldn't i be married when i am forty?. speaker: oh no no no, i just meant hypothetically. speaker: ok , hypothetically, why won't i be married when i am forty?. speaker: no. speaker: no, what is it? is there something fundamentally unmarriable about me?"
"PHOEBE: Yeah, but Jason's really sensitive. | CHANDLER: Well sensitive is important, pick him. | PHOEBE: Yeah.","JOEY: Oh sure, go with the sissy.",1,"speaker: yeah, but jason's really sensitive.. speaker: well sensitive is important, pick him.. speaker: yeah."
JOEY: Just because he's got a bigger boat he thinks he can take up the whole river. Get out of the way jackass! Who names their boat Coast Guard anyway?,RACHEL: That is the coast guard!,0,speaker: just because he's got a bigger boat he thinks he can take up the whole river. get out of the way jackass! who names their boat coast guard anyway?
MONICA: Go over to her. She's not with anyone.,CHANDLER: Oh yeah right. And what would my opening line be? Excuse me,1,speaker: go over to her. she's not with anyone.
JOEY: Oh my! | RACHEL: They're male nurses. | JOEY: Not in my head.,"RACHEL: Anyway, they want to take us out Saturday night! What do you say?",0,speaker: oh my!. speaker: they're male nurses.. speaker: not in my head.
"LEONARD: I guess they really do read their mail. | SHELDON: Hey, isn't that Professor Proton? | LEONARD: Oh, yeah. | SHELDON: Look at him, just standing in line like he wasn't moderately famous 30 years ago. | SHELDON: - Let's go say hello. | LEONARD: - Oh, maybe we shouldn't bother him.","SHELDON: I'm not going to bother him, I'm going to talk to him.",0,"speaker: i guess they really do read their mail.. speaker: hey, isn't that professor proton?. speaker: oh, yeah.. speaker: look at him, just standing in line like he wasn't moderately famous 30 years ago.. speaker: - let's go say hello.. speaker: - oh, maybe we shouldn't bother him."
"SHELDON: Who touched my… | HOWARD: Penny! Penny did it. | SHELDON: Why would you do that? | PENNY: I don't know. I was hungry?
What's the big deal?",SHELDON: The big deal is that nobody touches food on my plate.,0,speaker: who touched my.... speaker: penny! penny did it.. speaker: why would you do that?. speaker: i don't know. i was hungry? what's the big deal?
"PHOEBE: Okay, here's what we're gonna do. Okay, I'm gonna break into this mini-van and put it in neutral. You guys push it forward so Ross can drive out of his spot.",PHOEBE: Okay?,0,"speaker: okay, here's what we're gonna do. okay, i'm gonna break into this mini-van and put it in neutral. you guys push it forward so ross can drive out of his spot."
"MONICA: Yeah??? Oh... Okay, yes, we'll be right, we'll be right down.",MONICA: Thank you.,0,"speaker: yeah??? oh... okay, yes, we'll be right, we'll be right down."
"MONICA: I know, it is isn't it? | CHANDLER: No, I mean it, this feels really good. Is it a hundred percent cotton? | MONICA: Yeah! And I got it on sale, too.","CHANDLER: Anyway, I should go, one of the lifeguards was just about to dismantle a nuclear device.",0,"speaker: i know, it is isn't it?. speaker: no, i mean it, this feels really good. is it a hundred percent cotton?. speaker: yeah! and i got it on sale, too."
"JOEY: Wow! This girl is good. | PHOEBE: Oh-ho yeah! A song with rhyming words. Oo, I never thought of that before. | CHANDLER: I like her.",PHOEBE: Why? Because she can sing and play guitar and do both at the same time?,1,"speaker: wow! this girl is good.. speaker: oh-ho yeah! a song with rhyming words. oo, i never thought of that before.. speaker: i like her."
"LEONARD: You never told me what happened between you and Bernadette. | HOWARD: I did a stupid thing. | LEONARD: Yeah, I guessed that.",HOWARD: It was the kind of thing that makes it kind of hard to face her now.,0,"speaker: you never told me what happened between you and bernadette.. speaker: i did a stupid thing.. speaker: yeah, i guessed that."
"MONICA: How was your date with Ginger. | CHANDLER: Great. It was great. She is , uh, she is great, great looking, great personality, she is greatness",MONICA: Sounds like she has got the whole package!,1,"speaker: how was your date with ginger.. speaker: great. it was great. she is , uh, she is great, great looking, great personality, she is greatness"
CHANDLER: Anybody know a good tailor? | JOEY: You needs some clothes altered?,"CHANDLER: No, no, I am just looking for a man to draw on me with chalk.",1,speaker: anybody know a good tailor?. speaker: you needs some clothes altered?
"MONICA: Chandler, I think I am sick",CHANDLER: Really? Struck down in the prime of life.,1,"speaker: chandler, i think i am sick"
"SHELDON: For starters, they shed and bite. | LEONARD: Hey, here's a thought.
Why don't we put up the rest of the money that Stuart needs? | RAJ: So, we'd be, like, owners of a comic book store? | LEONARD: It's kind of a dream come true. | HOWARD: That does sound fun. | RAJ: Ooh, maybe we could come up with a business plan to compete with this place.",SHELDON: I'll give you a plan right now. Step one: open comic book store. Step two: start rumor this comic book store gives you genital warts.,0,"speaker: for starters, they shed and bite.. speaker: hey, here's a thought. why don't we put up the rest of the money that stuart needs?. speaker: so, we'd be, like, owners of a comic book store?. speaker: it's kind of a dream come true.. speaker: that does sound fun.. speaker: ooh, maybe we could come up with a business plan to compete with this place."
"RACHEL: Do you guys have any exta ribbon? | CHANDLER: Oh yeah sure, what do you need? We got lace, satin, sateen, rafia, gingam , felt.",CHANDLER: And I think my testicles may be in here too,1,"speaker: do you guys have any exta ribbon?. speaker: oh yeah sure, what do you need? we got lace, satin, sateen, rafia, gingam , felt."
"PERSON: That's funny. Who are they? | ROSS: The blond woman is my ex-wife, and the woman touching her is her... close, personal friend. | PERSON: You mean they're lovers.",ROSS: If you wanna put a label on it.,1,"speaker: that's funny. who are they?. speaker: the blond woman is my ex-wife, and the woman touching her is her... close, personal friend.. speaker: you mean they're lovers."
"SHELDON: This will interest you. And, Penny, feel free to paint your nails. | LEONARD: What do you got? | SHELDON: I believe Alex may have unearthed the grade school science project that could be my ticket to the Nobel Prize. | SHELDON: Behold. | LEONARD: ""Magnets: What Do They Stick To?"" If the answer is ""metal,"" it's not exactly groundbreaking.","SHELDON: The original title was ""A Rederivation of Maxwell's Equations Regarding Electromagnetism"""" I dumbed it down because some of the more religious people in town were starting to say I was a witch.",0,"speaker: this will interest you. and, penny, feel free to paint your nails.. speaker: what do you got?. speaker: i believe alex may have unearthed the grade school science project that could be my ticket to the nobel prize.. speaker: behold.. speaker: ""magnets: what do they stick to?"" if the answer is ""metal,"" it's not exactly groundbreaking."
"JOEY: Quack quack, quack quack, quack quack.","CHANDLER: We were wondering what was taking so long with the gift, but now we understand you were doing this.",1,"speaker: quack quack, quack quack, quack quack."
"HOWARD: I told my girlfriend Bernadette she could join us for dinner. | LEONARD: Sure. The more, the merrier. | SHELDON: Wa- no, that's a false equivalency. More does not equal merry. | SHELDON: If there were 2,000 people in this apartment right now, would we be celebrating?
No, we'd be suffocating. | LEONARD: Sheldon... | SHELDON: Don't ""Sheldon"" me. We ordered for five people, not six. | PENNY: Oh, come on, it's fine. We'll just put it all on the table, you know, family style.","SHELDON: Oh, sure. And while we're at it, why don't we put our hands behind our backs, have an old-fashioned eating contest?",1,"speaker: i told my girlfriend bernadette she could join us for dinner.. speaker: sure. the more, the merrier.. speaker: wa- no, that's a false equivalency. more does not equal merry.. speaker: if there were 2,000 people in this apartment right now, would we be celebrating? no, we'd be suffocating.. speaker: sheldon.... speaker: don't ""sheldon"" me. we ordered for five people, not six.. speaker: oh, come on, it's fine. we'll just put it all on the table, you know, family style."
"PHOEBE: And she was like ""Oh, don't worry! I asked him. He's totally ok with seeing you!"".",PHOEBE: So now I have to go so he'll think that I'm totally ok with seeing him!,1,"speaker: and she was like ""oh, don't worry! i asked him. he's totally ok with seeing you!""."
RACHEL: Oh but look! That's gonna leave a stain! | JOEY: Rach! Hey! It's fine! You're at Joey's! | RACHEL: Really?,JOEY: Yeah! Look!,0,speaker: oh but look! that's gonna leave a stain!. speaker: rach! hey! it's fine! you're at joey's!. speaker: really?
"CHANDLER: Well, despite the yummy bagels and palpable tension, I have got pants that need to be altered.",CHANDLER: You sure he is going to be able to crack that code?,1,"speaker: well, despite the yummy bagels and palpable tension, i have got pants that need to be altered."
"PHOEBE: I know, they're gonna be | RACHEL: Ohh ..   I mean two best friends falling in love, how often does that happen? | PHOEBE: Not",RACHEL: No! I'm so happy for them!,0,"speaker: i know, they're gonna be. speaker: ohh .. i mean two best friends falling in love, how often does that happen?. speaker: not"
"RACHEL: So. I just thought the two of us should hang out for a bit. I mean, you know, we've never really talked.","RACHEL: I guess you'd know that, being one of the two of us, though, right?",1,"speaker: so. i just thought the two of us should hang out for a bit. i mean, you know, we've never really talked."
CHANDLER: Listen it's kind of an emergency,CHANDLER: I guess you would know that or else we would be in a predicament room,1,speaker: listen it's kind of an emergency
"ROSS: Okay, that-that's all for today. Oh, uh does anyone know where the Freeman building is? | PERSON: Yeah, it's the new building on Avenue A.",ROSS: I'm supposed to teach a graduate seminar there in ten minutes.,0,"speaker: okay, that-that's all for today. oh, uh does anyone know where the freeman building is?. speaker: yeah, it's the new building on avenue a."
"ROSS: Yeah. Listen about that, the whole uh, who came on to who thing really doesn't matter. I mean, I think it would've happened either way.",ROSS: I mean if you hadn't initiated it I-I-I know I would've.,0,"speaker: yeah. listen about that, the whole uh, who came on to who thing really doesn't matter. i mean, i think it would've happened either way."
"PENNY: Yeah, I'm saying, it'd be easier to lift a car. | HOWARD: What can I tell you? After I found the courage to put her pants back on, I was unstoppable. | LEONARD: So, how is she? | HOWARD: They're running tests-- I don't know. | HOWARD: It may have been a heart attack or heart-attack-like event. | PENNY: What's the difference? | SHELDON: A heart-attack-like event",SHELDON: is an event that's like a heart attack.,1,"speaker: yeah, i'm saying, it'd be easier to lift a car.. speaker: what can i tell you? after i found the courage to put her pants back on, i was unstoppable.. speaker: so, how is she?. speaker: they're running tests-- i don't know.. speaker: it may have been a heart attack or heart-attack-like event.. speaker: what's the difference?. speaker: a heart-attack-like event"
"HOWARD: A gallant man would defend his fiance for being called a urethra. | LEONARD: Can we please change the subject? | RAJ: Well, that didn't go your way. | PENNY: Dr. Lorvis, what are you doing here? | PERSON: Uh, well, actually I came to see you. | PENNY: Really? Why?","LEONARD: Ah, that's a good question. Apparently someone was being awfully flirty while not wearing their engagement ring, causing another someone to show up here thinking the first someone might be available.",1,"speaker: a gallant man would defend his fiance for being called a urethra.. speaker: can we please change the subject?. speaker: well, that didn't go your way.. speaker: dr. lorvis, what are you doing here?. speaker: uh, well, actually i came to see you.. speaker: really? why?"
"JOEY: You said, you wanna come in for some lemonade? | MONICA: So?! | JOEY: Whoa, ah!! We're you just gonna give me some lemonade? | MONICA: Yeah huh!!",MONICA: Cover yourself up!,0,"speaker: you said, you wanna come in for some lemonade?. speaker: so?!. speaker: whoa, ah!! we're you just gonna give me some lemonade?. speaker: yeah huh!!"
"LEONARD: Do you really want him to write back? | SHELDON: Yeah, I do. No matter how he responds, I am going to destroy him with a picture of a bored cat saying, ""Oh, really?"" | LEONARD: Me-wow.","RAJ: I've, uh, created some other user accounts so I can post positive comments about their paper.",0,"speaker: do you really want him to write back?. speaker: yeah, i do. no matter how he responds, i am going to destroy him with a picture of a bored cat saying, ""oh, really?"". speaker: me-wow."
"RACHEL: We're not gonna do that. | PERSON1: Well, if you like you can feel Rachel's and then feel mine to compare. | PERSON2: Am I interrupting?",ROSS: Uh yes! Thank you.,1,"speaker: we're not gonna do that.. speaker: well, if you like you can feel rachel's and then feel mine to compare.. speaker: am i interrupting?"
ROSS: After the party I saw Rachel kissing that jerk from her office out on your balcony.,"CHANDLER: Our balcony? Seriously? That's so funny because I told Monica we should put lights on our balcony. - And she said - ""No no, its too cold, nobody will go out there.""  - I said ""Maybe if we put some lights out there they will"".",1,speaker: after the party i saw rachel kissing that jerk from her office out on your balcony.
"PERSON: Yes.
I'm Special Agent Page, FBI. | SHELDON: You say you're Special Agent Page, FBI. | PERSON: Here's my I.D. | SHELDON: And here is my Justice League membership card. But that doesn't prove I know Batman.",PERSON: I just want to ask you a few questions about Howard Wolowitz.,0,"speaker: yes. i'm special agent page, fbi.. speaker: you say you're special agent page, fbi.. speaker: here's my i.d.. speaker: and here is my justice league membership card. but that doesn't prove i know batman."
DOROTHY: You what the joke going around teacher's lounge was today Ma? Me | SOPHIA: I know this joke | DOROTHY: Everybody heard on the radio that some anonymous Ma was complaining that her dependent daughter Dorothy doesn't have a life of her own. | SOPHIA: What you think of the only grey head substitute teacher named Dorothy wasting her life away in Miami?,"ROSE: I'm sorry Sophia, but in Dorothy's defence, it sure sounds a lot like her.",1,speaker: you what the joke going around teacher's lounge was today ma? me. speaker: i know this joke. speaker: everybody heard on the radio that some anonymous ma was complaining that her dependent daughter dorothy doesn't have a life of her own.. speaker: what you think of the only grey head substitute teacher named dorothy wasting her life away in miami?
CHANDLER: Do you know what just happened? | MONICA: Yeah. We-we had sex and then we fell asleep. | CHANDLER: No. We were in the middle of sex .. and,"MONICA: Nooo! No, that's not true. No, best time ever! Yeah, you rocked my world!",1,speaker: do you know what just happened?. speaker: yeah. we-we had sex and then we fell asleep.. speaker: no. we were in the middle of sex .. and
"AMY: We'll come back to that one. | AMY: This brings us to the final item in our annual State of the Relationship Summit.
Item 29: Valentine's Day. | SHELDON: Ah, the worst for last. Hmm. | SHELDON: Classic Flakey. | AMY: Before you get upset, I believe I've come up with a way for us to celebrate the occasion that we both can enjoy.","SHELDON: People usually start a meeting with a joke, but you go ahead-- end with one.",0,"speaker: we'll come back to that one.. speaker: this brings us to the final item in our annual state of the relationship summit. item 29: valentine's day.. speaker: ah, the worst for last. hmm.. speaker: classic flakey.. speaker: before you get upset, i believe i've come up with a way for us to celebrate the occasion that we both can enjoy."
ROSE: Isn't she happy here? | DOROTHY: I think she will be happy with Gloria | ROSE: What about us? Whose gonna keep after us. Make us linguini and tell us story about Cicily.,"DOROTHY: I don't know Rose, maybe Marry Poppins has an Italian cousin.",1,speaker: isn't she happy here?. speaker: i think she will be happy with gloria. speaker: what about us? whose gonna keep after us. make us linguini and tell us story about cicily.
"HOWARD: All right, Amy's in charge of pricing and being 75. | RAJ: Hey, Penny, can you give me a hand with this? | PENNY: Sure. Aw, we had one of these growing up. I used to play all the time. | RAJ: Oh, yeah? I love Ping-Pong. | PENNY: Oh, I meant beer pong. | AMY: I had a table, too, but I didn't have any friends, so all I did was serve. | BERNADETTE: You know, you can leave one side up and play against it.","AMY: And if I had a friend, they might have told me that.",0,"speaker: all right, amy's in charge of pricing and being 75.. speaker: hey, penny, can you give me a hand with this?. speaker: sure. aw, we had one of these growing up. i used to play all the time.. speaker: oh, yeah? i love ping-pong.. speaker: oh, i meant beer pong.. speaker: i had a table, too, but i didn't have any friends, so all i did was serve.. speaker: you know, you can leave one side up and play against it."
"ROSS: Okay, I can't imagine, I can't imagine my life without you. Without, without these arms, and your face, and this heart. Your good heart Rach, and, and....",RACHEL: No.,0,"speaker: okay, i can't imagine, i can't imagine my life without you. without, without these arms, and your face, and this heart. your good heart rach, and, and...."
PENNY: Hey Sheldon. | SHELDON: Hello Penny. | PENNY: Get anything good?,SHELDON: Just the latest copy of Applied Particle Physics quarterly.,1,speaker: hey sheldon.. speaker: hello penny.. speaker: get anything good?
"SHELDON: It ended on a cliffhanger. | LEONARD: They did. | PENNY: Uh, Sheldon, there are two dumplings left. Do you want them? | SHELDON: Dumplings?
Don't you understand what's going on here? | PENNY: As a rule, no. | SHELDON: That show ended with all the residents of New York either dead or unconscious.
Now I'll never know what happened. | PENNY: Well, why don't you make up your own ending?","SHELDON: Oh, sure, what a wonderful idea. And after that, I'll make up my own rules of oral hygiene. You know, instead of flossing, I'll rub pudding on my gums. I'm going to get the number of the SyFy Channel and give them what for.",1,"speaker: it ended on a cliffhanger.. speaker: they did.. speaker: uh, sheldon, there are two dumplings left. do you want them?. speaker: dumplings? don't you understand what's going on here?. speaker: as a rule, no.. speaker: that show ended with all the residents of new york either dead or unconscious. now i'll never know what happened.. speaker: well, why don't you make up your own ending?"
"PENNY: Damn. | AMY: Well, at least when we do make love, Sheldon won't be thinking about his mother. | AMY: And yes, that is a cleverly veiled reference to Howard's lifelong obsession to crawl back into her spacious womb.","PENNY: Anyway, to this day, I still can't see a box of crayons without crossing my legs.",0,"speaker: damn.. speaker: well, at least when we do make love, sheldon won't be thinking about his mother.. speaker: and yes, that is a cleverly veiled reference to howard's lifelong obsession to crawl back into her spacious womb."
JOEY: Well the tough thing is she really wants to have sex with me.,CHANDLER: Crazy bitch!,1,speaker: well the tough thing is she really wants to have sex with me.
"ROSS: OK, I have a question. Well, actually, it's not so much a question as.. more of a general wondering... ment. | RACHEL: OK. | ROSS: OK. Here goes. For a while now, I've been wanting to, um....",RACHEL: Ohhh!!!!,0,"speaker: ok, i have a question. well, actually, it's not so much a question as.. more of a general wondering... ment.. speaker: ok.. speaker: ok. here goes. for a while now, i've been wanting to, um...."
"PERSON: Ooh.
He was so happy after he passed it, he gave me a Terminator. | LEONARD: That is amazing.
How long have you been collecting? | PERSON: Ever since I was a kid, but, uh, I didn't really get serious until William Shatner's bladder infection. | SHELDON: What'd you get? What'd you get?","PERSON: Well, he said it was a tribble. It could be a toupee, but either way, it's pretty cool.",0,"speaker: ooh. he was so happy after he passed it, he gave me a terminator.. speaker: that is amazing. how long have you been collecting?. speaker: ever since i was a kid, but, uh, i didn't really get serious until william shatner's bladder infection.. speaker: what'd you get? what'd you get?"
"PENNY: You mean when he was little. | PERSON: Not as little as you'd want him to be. | PENNY: You know, this stuff is horrible.
You want to see if we can find the cafeteria and get real coffee? Sure. | PERSON: We're going to the cafeteria to get some coffee. 
You want anything? | LEONARD: I'm fine. | RAJ: That's nice that they're getting along.","RAJ: Your girlfriend and your ex-girlfriend are hanging out together? Oh, yeah, that can only be good for you.",1,"speaker: you mean when he was little.. speaker: not as little as you'd want him to be.. speaker: you know, this stuff is horrible. you want to see if we can find the cafeteria and get real coffee? sure.. speaker: we're going to the cafeteria to get some coffee. you want anything?. speaker: i'm fine.. speaker: that's nice that they're getting along."
CHANDLER: Mmm | ROSS: Mmm,"CHANDLER: This is so good, that I am gonna enjoy it in the balcony. I can enjoy my view, whilst I enjoy my desert.",1,speaker: mmm. speaker: mmm
"JOEY: Oh umm, my big scene is coming up. Big scene coming up. | CHANDLER: If you said, ""Big lima bean, bubbling up."" Would she understand the difference? | MONICA: Rach? What are you doing?","RACHEL: Oh boy, I just can't watch. It's too scary!",1,"speaker: oh umm, my big scene is coming up. big scene coming up.. speaker: if you said, ""big lima bean, bubbling up."" would she understand the difference?. speaker: rach? what are you doing?"
CHANDLER: Well cathy's last boyfriend was Joey. | ROSS: And you're afraid you wont be able to fill his shoes,CHANDLER: I was saying the actual words,1,speaker: well cathy's last boyfriend was joey.. speaker: and you're afraid you wont be able to fill his shoes
"PERSON: Rajesh!
You up?
You ready for breakfast? | RAJ: Oh, boy. Breakfast. | HOWARD: Okay, Raj, listen to me.
You need to get out of there. | RAJ: But I have a cream sherry hangover and I smell blintzes. | HOWARD: If you don't leave now, she'll use food and guilt to keep you there for the rest of your life. | RAJ: Oh, Howard, stop.","HOWARD: Trust me, you're not Jewish. That's how they get you.",0,"speaker: rajesh! you up? you ready for breakfast?. speaker: oh, boy. breakfast.. speaker: okay, raj, listen to me. you need to get out of there.. speaker: but i have a cream sherry hangover and i smell blintzes.. speaker: if you don't leave now, she'll use food and guilt to keep you there for the rest of your life.. speaker: oh, howard, stop."
"HOWARD: So nice you could join me this evening. | HOWARD: You're looking lovely as always. | PERSON: Thanks, Howard.  Always nice to be part of your masturbatory fantasies. | HOWARD: Come on, Katee. Don't make it sound so cheap.","PERSON: I'm sorry, fiddling with yourself in the bathtub is a real class act.",1,"speaker: so nice you could join me this evening.. speaker: you're looking lovely as always.. speaker: thanks, howard. always nice to be part of your masturbatory fantasies.. speaker: come on, katee. don't make it sound so cheap."
"PHOEBE: See, if I am not buried with that ring then my spirit is going to wander the nether world for all eternity | CHANDLER: Okay, that's enough honey! | PERSON: I don't know. Let me see the ring.","CHANDLER: Great! Okay, here.",0,"speaker: see, if i am not buried with that ring then my spirit is going to wander the nether world for all eternity. speaker: okay, that's enough honey!. speaker: i don't know. let me see the ring."
