context,text,label,preprocessed
"SHELDON: Really? | AMY: Yes. | SHELDON: Huh. Yeah, I always took it literally. | SHELDON: That's why I have never once moved my bowels in this or any restaurant. 
Hmm. | AMY: I'm relieved that you don't have a problem with us working together.","SHELDON: Not as relieved as I'm about to be. It's a brave new world, little lady.",0,"SPEAKER: Really?
SPEAKER: Yes.
SPEAKER: Huh. Yeah, I always took it literally.
SPEAKER: That's why I have never once moved my bowels in this or any restaurant. Hmm.
SPEAKER: I'm relieved that you don't have a problem with us working together."
"HOWARD: We can't show up to your mom's empty-handed. 
We should bring something. | SHELDON: I already am.
I'm bringing the gift of knowledge. | HOWARD: Oh, boy. | SHELDON: Despite what her Bible says, recent archeological studies indicate that although camels are referenced in the Old Testament, they didn't exist in the Middle East until hundreds of years later.",HOWARD: I was gonna say we pick up a cake or a pie. But an insult to her faith is always thoughtful.,1,"SPEAKER: We can't show up to your mom's empty-handed. We should bring something.
SPEAKER: I already am. I'm bringing the gift of knowledge.
SPEAKER: Oh, boy.
SPEAKER: Despite what her Bible says, recent archeological studies indicate that although camels are referenced in the Old Testament, they didn't exist in the Middle East until hundreds of years later."
"ROSS: I mean, you two are-are my… I mean, I'm lucky to have just one good | CHANDLER: Thanks man. | JOEY: I gotta go check something over here.",CHANDLER: What a baby.,0,"SPEAKER: I mean, you two are-are my... I mean, I'm lucky to have just one good
SPEAKER: Thanks man.
SPEAKER: I gotta go check something over here."
"PHOEBE: Fire alarm? Oh! Hi, officer,fireman, can-can I help you? | PERSON: We found your fire alarm in the trash chute. That's not mine.",PERSON: Yes it is.,0,"SPEAKER: Fire alarm? Oh! Hi, officer,fireman, can-can I help you?
SPEAKER: We found your fire alarm in the trash chute. That's not mine."
RAJ: It's nice that all the people who are lonely on Valentine's Day can come here tonight and be together.,"PERSON: Yeah, I'm really looking forward to it. In fact, there's no place I would rather be than here.",1,SPEAKER: It's nice that all the people who are lonely on Valentine's Day can come here tonight and be together.
"CHANDLER: Yes. Yes, thanks for letting me use your phone... and for saving my life. | PERSON: Well, goodbye Chandler. I had a great blackout.  See ya. | CHANDLER: Hi, um, I'm account number 7143457.","CHANDLER: And, uh, I don't know if you got any of that, but I would really like a copy of the tape.",0,"SPEAKER: Yes. Yes, thanks for letting me use your phone... and for saving my life.
SPEAKER: Well, goodbye Chandler. I had a great blackout. See ya.
SPEAKER: Hi, um, I'm account number 7143457."
"JOEY: Uh, okay, Pheebs? | PHOEBE: Yeah? | JOEY: Umm, y'know how the other day you were talking about how you didn't get to go to London and how you were kinda feeling left out?",PHOEBE: Yeah?,0,"SPEAKER: Uh, okay, Pheebs?
SPEAKER: Yeah?
SPEAKER: Umm, y'know how the other day you were talking about how you didn't get to go to London and how you were kinda feeling left out?"
"LEONARD: What, Sheldon? What, Sheldon?! What, Sheldon?! | SHELDON: Tell me what you see here.",LEONARD: The blunt instrument that will be the focus of my murder trial?,1,"SPEAKER: What, Sheldon? What, Sheldon?! What, Sheldon?!
SPEAKER: Tell me what you see here."
MONICA: Ahh! Aren't you dressed yet? | CHANDLER: Am I naked again?! | MONICA: We're supposed to meet my parents in 15 minutes.,"CHANDLER: Yeah okay, I was just talking to the guys. Just look at them I mean, is it okay if they come visit?",1,"SPEAKER: Ahh! Aren't you dressed yet?
SPEAKER: Am I naked again?!
SPEAKER: We're supposed to meet my parents in 15 minutes."
"PHOEBE: Ha-ha, it's not my baby, ha-ha-ha! | MONICA: Very good,  so good.","PHOEBE: I really, really enjoyed it. Very exotic.",1,"SPEAKER: Ha-ha, it's not my baby, ha-ha-ha!
SPEAKER: Very good, so good."
"HOWARD: I was thinking of weaving it into her eulogy. | PERSON: Howard, you've got to tell your mother. | HOWARD: Hey, have you told your parents you're dating this short glass of skim milk here? | PERSON: Uh... that's different.
First of all, we're not engaged; and second, Indian parents are very protective of their children.","HOWARD: Right, right, whereas Jewish mothers take a casual, la-di-da approach to their sons.",1,"SPEAKER: I was thinking of weaving it into her eulogy.
SPEAKER: Howard, you've got to tell your mother.
SPEAKER: Hey, have you told your parents you're dating this short glass of skim milk here?
SPEAKER: Uh... that's different. First of all, we're not engaged; and second, Indian parents are very protective of their children."
"LEONARD: You'll never guess who they got to replace you at work. | SHELDON: Okay, I know what you're doing. | LEONARD: Really? | SHELDON: Yes, you're using chocolates as positive reinforcement for what you consider correct behaviour.
Very Good.","LEONARD: - Chocolate? - No, I don't want any chocolate!",0,"SPEAKER: You'll never guess who they got to replace you at work.
SPEAKER: Okay, I know what you're doing.
SPEAKER: Really?
SPEAKER: Yes, you're using chocolates as positive reinforcement for what you consider correct behaviour. Very Good."
"SHELDON: I don't think there's anything in this jewelry store that Amy would appreciate more than the humidifier we were just looking at at Sears. | PENNY: Oh, my God, now I know what I sound like to you when I say stupid stuff. | SHELDON: Ooh, a pocket watch. | PENNY: Okay, I don't think Amy wants a pocket watch.","SHELDON: No, but maybe she wants a man with a pocket watch.",0,"SPEAKER: I don't think there's anything in this jewelry store that Amy would appreciate more than the humidifier we were just looking at at Sears.
SPEAKER: Oh, my God, now I know what I sound like to you when I say stupid stuff.
SPEAKER: Ooh, a pocket watch.
SPEAKER: Okay, I don't think Amy wants a pocket watch."
"CHANDLER: I'll tell you what. When we're 40, if neither one of us are married, what do you say you and I get together and have one? | MONICA: Why won't I be married when I'm 40?","CHANDLER: Oh, no, no. I just meant hypothetically.",0,"SPEAKER: I'll tell you what. When we're 40, if neither one of us are married, what do you say you and I get together and have one?
SPEAKER: Why won't I be married when I'm 40?"
"HOWARD: So my friend Leonard is gonna take you home. | PERSON: Okay. Let's go, friend Leonard. | HOWARD: I'll call ya. | PERSON: So are you a scientist like Howard? | LEONARD: No one's a scientist like Howard. | HOWARD: My mother is so gonna love her.",SHELDON: How nice. Maybe they can carpool when they visit you in federal prison.,1,"SPEAKER: So my friend Leonard is gonna take you home.
SPEAKER: Okay. Let's go, friend Leonard.
SPEAKER: I'll call ya.
SPEAKER: So are you a scientist like Howard?
SPEAKER: No one's a scientist like Howard.
SPEAKER: My mother is so gonna love her."
"RACHEL: I mean, I couldn't not know, I mean, if, if the doctor knows, and Carol knows, and Susan knows.... And Monica knows… | ROSS: Wha, heh, how could you know, I don't even know!","MONICA: Carol called me to thank me for the lasagna, I asked, she told me.",0,"SPEAKER: I mean, I couldn't not know, I mean, if, if the doctor knows, and Carol knows, and Susan knows.... And Monica knows...
SPEAKER: Wha, heh, how could you know, I don't even know!"
"PERSON: We've got uh, scarves, tulip post cards... | JOEY: Check this out? Huh?  Yeah. That's the stuff. What do you think? | CHANDLER: Well, I don't have to buy that, ""I'm with stupid"" T-shirt anymore.","JOEY: Well, I like it. Here you go.",0,"SPEAKER: We've got uh, scarves, tulip post cards...
SPEAKER: Check this out? Huh? Yeah. That's the stuff. What do you think?
SPEAKER: Well, I don't have to buy that, ""I'm with stupid"" T-shirt anymore."
"PERSON1: There's nothing weird going on with me and your mother. | PERSON2: Stewie, your bath is getting cold! | PERSON1: I got to go, bye. | SHELDON: Penny?
Penny.
Penny.
Penny.
Penny. | PENNY: You knocked more than usual.","SHELDON: Next time I might be in a rush, it's good to have a few in the bank.",0,"SPEAKER: There's nothing weird going on with me and your mother.
SPEAKER: Stewie, your bath is getting cold!
SPEAKER: I got to go, bye.
SPEAKER: Penny? Penny. Penny. Penny. Penny.
SPEAKER: You knocked more than usual."
"CHANDLER: I can't take it anymore. So you win, okay? Here!",CHANDLER: Pheebs?,0,"SPEAKER: I can't take it anymore. So you win, okay? Here!"
"SHELDON: Of course not. I'm a theoretical physicist.
A career I chose in no small part because it's indoors, but if I'm able to detect slow-moving magnetic monopoles there, I will be the scientis to confirm string theory. | SHELDON: People will write books about me. | SHELDON: Third-graders will create macaroni-art dioramas depicting scenes from my life.","LEONARD: Sure, maybe a tableau of me trying to pummel you to death.",1,"SPEAKER: Of course not. I'm a theoretical physicist. A career I chose in no small part because it's indoors, but if I'm able to detect slow-moving magnetic monopoles there, I will be the scientis to confirm string theory.
SPEAKER: People will write books about me.
SPEAKER: Third-graders will create macaroni-art dioramas depicting scenes from my life."
DOROTHY: No rose. | ROSE: Are you upset because Blanche is going to sell the house and we can't live together.,DOROTHY: No I am upset because Joe Piscapo didn't get the lead role in rain man.,1,"SPEAKER: No rose.
SPEAKER: Are you upset because Blanche is going to sell the house and we can't live together."
"HOWARD: Happy now? I'm moving the dirty sock. | SHELDON: Thank you. Raj, keep an eye out for the other one. | PENNY: Hey, guys, this is my friend Zack. | PERSON: Hey. | SHELDON: Hello. | PERSON: Whoa! Is that the laser? It's bitchin'. | SHELDON: Yes.","SHELDON: In 1917, when Albert Einstein established the theoretic foundation for the laser in his paper <i>""Zur Quantentheorie der</i> <i>Strahlung,""</i> his fondest hope was that the resultant device be bitchin'.",1,"SPEAKER: Happy now? I'm moving the dirty sock.
SPEAKER: Thank you. Raj, keep an eye out for the other one.
SPEAKER: Hey, guys, this is my friend Zack.
SPEAKER: Hey.
SPEAKER: Hello.
SPEAKER: Whoa! Is that the laser? It's bitchin'.
SPEAKER: Yes."
"SHELDON: It's not like I was invited to Richard Feynman's house and have anything better to do. | AMY: Is this how the rest of the night's going to be? | SHELDON: I don't know the future. | SHELDON: Do you think there's a chance that an asteroid could hit the Earth, destroying Feynman's house and everyone in it? | AMY: No, Sheldon.",SHELDON: Then buckle up; you're in for a cranky night.,0,"SPEAKER: It's not like I was invited to Richard Feynman's house and have anything better to do.
SPEAKER: Is this how the rest of the night's going to be?
SPEAKER: I don't know the future.
SPEAKER: Do you think there's a chance that an asteroid could hit the Earth, destroying Feynman's house and everyone in it?
SPEAKER: No, Sheldon."
"SHELDON: And a living will and durable power of attorney. | RAJ: This says you can make ""end of life"" decisions for me. | SHELDON: As your friend, let's hope it doesn't come to that. 
Please sign. | RAJ: Did you sign this? | LEONARD: There's a reciprocity clause.
You get to pull the plug on him, too. | RAJ: Well, that seems fair.","SHELDON: Congratulations and welcome temporarily aboard. Here's your I.D. card, your key and your lapel pin. Which Leonard was too cool to wear.",1,"SPEAKER: And a living will and durable power of attorney.
SPEAKER: This says you can make ""end of life"" decisions for me.
SPEAKER: As your friend, let's hope it doesn't come to that. Please sign.
SPEAKER: Did you sign this?
SPEAKER: There's a reciprocity clause. You get to pull the plug on him, too.
SPEAKER: Well, that seems fair."
"SHELDON: It is, isn't it? | SHELDON: (gasps) Oh, bother. | SHELDON: Isn't that just always the way? 
You go to staple something, and you're out of staples. | SHELDON: Gosh, I wish I'd known that earlier today when I was at Staples.",RAJ: You have a thing of paper clips right there.,0,"SPEAKER: It is, isn't it?
SPEAKER: (gasps) Oh, bother.
SPEAKER: Isn't that just always the way? You go to staple something, and you're out of staples.
SPEAKER: Gosh, I wish I'd known that earlier today when I was at Staples."
"PHOEBE: So you like the drums! That's, that's great! Y'know, I was worried, that, you know, they would maybe an unbearable living situation.","PHOEBE: All right, okay, well, apparently not!",1,"SPEAKER: So you like the drums! That's, that's great! Y'know, I was worried, that, you know, they would maybe an unbearable living situation."
CHANDLER: What an interesting approach to guitar instruction.,"CHANDLER: You know some might find it amusing, I myself find it regular.",1,SPEAKER: What an interesting approach to guitar instruction.
"PHOEBE: Yeah! Now, why do you want to kill yourself? | PERSON: It's just that I uh, have been working for ten years now at this meaningless, dead-end job and nobody here even knows I exist!",PHOEBE: Chandler?,0,"SPEAKER: Yeah! Now, why do you want to kill yourself?
SPEAKER: It's just that I uh, have been working for ten years now at this meaningless, dead-end job and nobody here even knows I exist!"
"LEONARD: I don't think I can go to the North Pole. | SHELDON: I know you're concerned about disappointing me but I want you to take comfort from the knowledge that my expectations of you are very low. | LEONARD: Yeah, that's very comforting. | SHELDON: Comforting is a part of leadership.
It's not a part I care for, but such is my burden.","LEONARD: Terrific, it's just that... I don't think Penny wants me to go.",0,"SPEAKER: I don't think I can go to the North Pole.
SPEAKER: I know you're concerned about disappointing me but I want you to take comfort from the knowledge that my expectations of you are very low.
SPEAKER: Yeah, that's very comforting.
SPEAKER: Comforting is a part of leadership. It's not a part I care for, but such is my burden."
"DOROTHY: We clinked at the glasses, Stan gave me a toy smile and I winked at him | DOROTHY: And then I gulped down the champaigne in one go | DOROTHY: And it didn't go sdown smoothly | DOROTHY: Later Stan told me that he put my engagement ring in the bottom of the glass | DOROTHY: It turned up three days later. | ROSE: Where did it turn up Dorothy?",DOROTHY: On the home shopping network,1,"SPEAKER: We clinked at the glasses, Stan gave me a toy smile and I winked at him
SPEAKER: And then I gulped down the champaigne in one go
SPEAKER: And it didn't go sdown smoothly
SPEAKER: Later Stan told me that he put my engagement ring in the bottom of the glass
SPEAKER: It turned up three days later.
SPEAKER: Where did it turn up Dorothy?"
"PERSON: It was dreadful. I felt terrible about how I acted when you said those wonderful things. | ROSS: No, no, that-that, that's all right. Umm, I'm just glad you called.","PERSON: Ross umm, there's something that I've got to tell you, there's-there's someone else.",0,"SPEAKER: It was dreadful. I felt terrible about how I acted when you said those wonderful things.
SPEAKER: No, no, that-that, that's all right. Umm, I'm just glad you called."
"AMY: but since you seem to be okay with the article being canceled, I have a little confession.
I'm the reason it was pulled. | BERNADETTE: What? How? | AMY: I sent the editors of the magazine a pretty scathing e-mail. | BERNADETTE: Amy, what did you say? | AMY: I simply pointed out that they would never consider doing an article ranking male scientists on their sexuality, let alone showing them in various stages of undress.","BERNADETTE: Because no one wants to see Neil deGrasse Tyson in a wet T-shirt, bent over the hood of a Porsche.",0,"SPEAKER: but since you seem to be okay with the article being canceled, I have a little confession. I'm the reason it was pulled.
SPEAKER: What? How?
SPEAKER: I sent the editors of the magazine a pretty scathing e-mail.
SPEAKER: Amy, what did you say?
SPEAKER: I simply pointed out that they would never consider doing an article ranking male scientists on their sexuality, let alone showing them in various stages of undress."
JOEY: Whoa!,CHANDLER: See Joe that's why your parents told you not to jump on your bed!,0,SPEAKER: Whoa!
JOEY: Yeah! You gotta tell a girl before you tape her. Such a rookie mistake. | CHANDLER: Y'know who has a great video camera? | PHOEBE: Greg and Jenny?,MONICA: Do you still wanna call  'em? I wanna call  'em.,0,"SPEAKER: Yeah! You gotta tell a girl before you tape her. Such a rookie mistake.
SPEAKER: Y'know who has a great video camera?
SPEAKER: Greg and Jenny?"
"JOEY: Hey, we know how we always say we need a place for the mail? Well I started building one, but then, I decided to take it to the next step.",CHANDLER: You building a post office?,1,"SPEAKER: Hey, we know how we always say we need a place for the mail? Well I started building one, but then, I decided to take it to the next step."
"SHELDON: the paper was rejected, but recently, he was proven right. | SHELDON: And now he's on the fast track to win a Nobel prize. | PENNY: Yeah, that's basically what I said. | SHELDON: The point is Higgs is being celebrated for work he did 50 years ago, so that got me thinking, | SHELDON: perhaps I've already hit upon the idea that will win me my Nobel prize.",LEONARD: I didn't know they gave Nobel prizes for making boom-boom in the potty.,1,"SPEAKER: the paper was rejected, but recently, he was proven right.
SPEAKER: And now he's on the fast track to win a Nobel prize.
SPEAKER: Yeah, that's basically what I said.
SPEAKER: The point is Higgs is being celebrated for work he did 50 years ago, so that got me thinking,
SPEAKER: perhaps I've already hit upon the idea that will win me my Nobel prize."
"HOWARD: Why not ""World's Greatest Engineer""? | SHELDON: I'm sorry.
I typed that into the label maker, but I just couldn't press enter. Now down to business. | SHELDON: What would it take for you to abandon Leonard and join me in a rival company | SHELDON: Unless, of course, the mugs are sufficient, in which case, welcome aboard. | HOWARD: We're not quitting on Leonard.",SHELDON: I understand. Your loyalty is admirable. But what if I were to up the ante?,0,"SPEAKER: Why not ""World's Greatest Engineer""?
SPEAKER: I'm sorry. I typed that into the label maker, but I just couldn't press enter. Now down to business.
SPEAKER: What would it take for you to abandon Leonard and join me in a rival company
SPEAKER: Unless, of course, the mugs are sufficient, in which case, welcome aboard.
SPEAKER: We're not quitting on Leonard."
"SHELDON: and a super executive ant farm with glow-in-the-dark sand? | HOWARD: - What if he buys his own desk? | RAJ: Yeah, what if I buy my own desk? | SHELDON: - That's ridiculous. | RAJ: - Why? | SHELDON: Because… | RAJ: Yes? | SHELDON: It's my office.","SHELDON: All right, all right. He can buy his own desk.",0,"SPEAKER: and a super executive ant farm with glow-in-the-dark sand?
SPEAKER: - What if he buys his own desk?
SPEAKER: Yeah, what if I buy my own desk?
SPEAKER: - That's ridiculous.
SPEAKER: - Why?
SPEAKER: Because...
SPEAKER: Yes?
SPEAKER: It's my office."
CHANDLER: Hey | JOEY: You son of a bitch!,CHANDLER: Is it me or the greetings gone downhill around here?,1,"SPEAKER: Hey
SPEAKER: You son of a bitch!"
SHELDON: I want grilled cheese.,SHELDON: Do you think Penny will come here and take care of us?,0,SPEAKER: I want grilled cheese.
PERSON: Thanks so much for helping me.,LEONARD: Thank you so much for giving me the opportunity to help.,0,SPEAKER: Thanks so much for helping me.
RACHEL: It's one more thing in my life that's suddenly completely different. This is hard. | ROSS: Yeah I know.,"ROSS: On the other hand in um, in about seven months you're gonna have something that you're gonna love more than any guy you've ever gone out with.",0,"SPEAKER: It's one more thing in my life that's suddenly completely different. This is hard.
SPEAKER: Yeah I know."
"PHOEBE: Was it my work? Were they mad? Was it Jack? Did he yell?! | ROSS: J-j-just relax, nobody yelled. Jack just was calling to make sure that you were feeling better. | PHOEBE: Thank God.","ROSS: Yeah, she's fired.",0,"SPEAKER: Was it my work? Were they mad? Was it Jack? Did he yell?!
SPEAKER: J-j-just relax, nobody yelled. Jack just was calling to make sure that you were feeling better.
SPEAKER: Thank God."
"BERNADETTE: What the hell is wrong with you?! | RAJ: Well...
You were always so nice to me, I thought maybe you liked me. | BERNADETTE: I'm nice to everyone! | RAJ: I'm sorry. | BERNADETTE: Damn right, you're sorry! | BERNADETTE: And you tell Howard there's never been anything between us! | RAJ: I will. Hey, Bernadette? | BERNADETTE: What?! | RAJ: Do you think I have a shot with Penny?",BERNADETTE: Of course you do. You're a cutie pie! Any girl would be lucky to have you!,0,"SPEAKER: What the hell is wrong with you?!
SPEAKER: Well... You were always so nice to me, I thought maybe you liked me.
SPEAKER: I'm nice to everyone!
SPEAKER: I'm sorry.
SPEAKER: Damn right, you're sorry!
SPEAKER: And you tell Howard there's never been anything between us!
SPEAKER: I will. Hey, Bernadette?
SPEAKER: What?!
SPEAKER: Do you think I have a shot with Penny?"
"MONICA: Hey | CHANDLER: Hey, where's the birthday girl? | RACHEL: Oh she is still napping.","CHANDLER: Oh sure, she was probably up all night excited about the party she knows is happening.",1,"SPEAKER: Hey
SPEAKER: Hey, where's the birthday girl?
SPEAKER: Oh she is still napping."
SCOTT: My name's Scott and I am a sarcasmholic. | MEMBER-GIRL: Nooo.,MEMBER-GIRL: We thought you were just here for the company. He is a sarcasmoholic Stewart.,1,"SPEAKER: My name's Scott and I am a sarcasmholic.
MEMBER-SPEAKER: Nooo."
"MONICA: Why wouldn't I be married when I am forty? | CHANDLER: Oh no no no, I just meant hypothetically | MONICA: Ok , hypothetically, why won't I be married when I am forty? | CHANDLER: No | MONICA: No, what is it? Is there something fundamentally unmarriable about me?","CHANDLER: Dear god, this parachute is a knapsack",1,"SPEAKER: Why wouldn't I be married when I am forty?
SPEAKER: Oh no no no, I just meant hypothetically
SPEAKER: Ok , hypothetically, why won't I be married when I am forty?
SPEAKER: No
SPEAKER: No, what is it? Is there something fundamentally unmarriable about me?"
"PHOEBE: Yeah, but Jason's really sensitive. | CHANDLER: Well sensitive is important, pick him. | PHOEBE: Yeah.","JOEY: Oh sure, go with the sissy.",1,"SPEAKER: Yeah, but Jason's really sensitive.
SPEAKER: Well sensitive is important, pick him.
SPEAKER: Yeah."
JOEY: Just because he's got a bigger boat he thinks he can take up the whole river. Get out of the way jackass! Who names their boat Coast Guard anyway?,RACHEL: That is the coast guard!,0,SPEAKER: Just because he's got a bigger boat he thinks he can take up the whole river. Get out of the way jackass! Who names their boat Coast Guard anyway?
MONICA: Go over to her. She's not with anyone.,CHANDLER: Oh yeah right. And what would my opening line be? Excuse me,1,SPEAKER: Go over to her. She's not with anyone.
JOEY: Oh my! | RACHEL: They're male nurses. | JOEY: Not in my head.,"RACHEL: Anyway, they want to take us out Saturday night! What do you say?",0,"SPEAKER: Oh my!
SPEAKER: They're male nurses.
SPEAKER: Not in my head."
"LEONARD: I guess they really do read their mail. | SHELDON: Hey, isn't that Professor Proton? | LEONARD: Oh, yeah. | SHELDON: Look at him, just standing in line like he wasn't moderately famous 30 years ago. | SHELDON: - Let's go say hello. | LEONARD: - Oh, maybe we shouldn't bother him.","SHELDON: I'm not going to bother him, I'm going to talk to him.",0,"SPEAKER: I guess they really do read their mail.
SPEAKER: Hey, isn't that Professor Proton?
SPEAKER: Oh, yeah.
SPEAKER: Look at him, just standing in line like he wasn't moderately famous 30 years ago.
SPEAKER: - Let's go say hello.
SPEAKER: - Oh, maybe we shouldn't bother him."
"SHELDON: Who touched my… | HOWARD: Penny! Penny did it. | SHELDON: Why would you do that? | PENNY: I don't know. I was hungry?
What's the big deal?",SHELDON: The big deal is that nobody touches food on my plate.,0,"SPEAKER: Who touched my...
SPEAKER: Penny! Penny did it.
SPEAKER: Why would you do that?
SPEAKER: I don't know. I was hungry? What's the big deal?"
"PHOEBE: Okay, here's what we're gonna do. Okay, I'm gonna break into this mini-van and put it in neutral. You guys push it forward so Ross can drive out of his spot.",PHOEBE: Okay?,0,"SPEAKER: Okay, here's what we're gonna do. Okay, I'm gonna break into this mini-van and put it in neutral. You guys push it forward so Ross can drive out of his spot."
"MONICA: Yeah??? Oh... Okay, yes, we'll be right, we'll be right down.",MONICA: Thank you.,0,"SPEAKER: Yeah??? Oh... Okay, yes, we'll be right, we'll be right down."
"MONICA: I know, it is isn't it? | CHANDLER: No, I mean it, this feels really good. Is it a hundred percent cotton? | MONICA: Yeah! And I got it on sale, too.","CHANDLER: Anyway, I should go, one of the lifeguards was just about to dismantle a nuclear device.",0,"SPEAKER: I know, it is isn't it?
SPEAKER: No, I mean it, this feels really good. Is it a hundred percent cotton?
SPEAKER: Yeah! And I got it on sale, too."
"JOEY: Wow! This girl is good. | PHOEBE: Oh-ho yeah! A song with rhyming words. Oo, I never thought of that before. | CHANDLER: I like her.",PHOEBE: Why? Because she can sing and play guitar and do both at the same time?,1,"SPEAKER: Wow! This girl is good.
SPEAKER: Oh-ho yeah! A song with rhyming words. Oo, I never thought of that before.
SPEAKER: I like her."
"LEONARD: You never told me what happened between you and Bernadette. | HOWARD: I did a stupid thing. | LEONARD: Yeah, I guessed that.",HOWARD: It was the kind of thing that makes it kind of hard to face her now.,0,"SPEAKER: You never told me what happened between you and Bernadette.
SPEAKER: I did a stupid thing.
SPEAKER: Yeah, I guessed that."
"MONICA: How was your date with Ginger. | CHANDLER: Great. It was great. She is , uh, she is great, great looking, great personality, she is greatness",MONICA: Sounds like she has got the whole package!,1,"SPEAKER: How was your date with Ginger.
SPEAKER: Great. It was great. She is , uh, she is great, great looking, great personality, she is greatness"
CHANDLER: Anybody know a good tailor? | JOEY: You needs some clothes altered?,"CHANDLER: No, no, I am just looking for a man to draw on me with chalk.",1,"SPEAKER: Anybody know a good tailor?
SPEAKER: You needs some clothes altered?"
"MONICA: Chandler, I think I am sick",CHANDLER: Really? Struck down in the prime of life.,1,"SPEAKER: Chandler, I think I am sick"
"SHELDON: For starters, they shed and bite. | LEONARD: Hey, here's a thought.
Why don't we put up the rest of the money that Stuart needs? | RAJ: So, we'd be, like, owners of a comic book store? | LEONARD: It's kind of a dream come true. | HOWARD: That does sound fun. | RAJ: Ooh, maybe we could come up with a business plan to compete with this place.",SHELDON: I'll give you a plan right now. Step one: open comic book store. Step two: start rumor this comic book store gives you genital warts.,0,"SPEAKER: For starters, they shed and bite.
SPEAKER: Hey, here's a thought. Why don't we put up the rest of the money that Stuart needs?
SPEAKER: So, we'd be, like, owners of a comic book store?
SPEAKER: It's kind of a dream come true.
SPEAKER: That does sound fun.
SPEAKER: Ooh, maybe we could come up with a business plan to compete with this place."
"RACHEL: Do you guys have any exta ribbon? | CHANDLER: Oh yeah sure, what do you need? We got lace, satin, sateen, rafia, gingam , felt.",CHANDLER: And I think my testicles may be in here too,1,"SPEAKER: Do you guys have any exta ribbon?
SPEAKER: Oh yeah sure, what do you need? We got lace, satin, sateen, rafia, gingam , felt."
"PERSON: That's funny. Who are they? | ROSS: The blond woman is my ex-wife, and the woman touching her is her... close, personal friend. | PERSON: You mean they're lovers.",ROSS: If you wanna put a label on it.,1,"SPEAKER: That's funny. Who are they?
SPEAKER: The blond woman is my ex-wife, and the woman touching her is her... close, personal friend.
SPEAKER: You mean they're lovers."
"SHELDON: This will interest you. And, Penny, feel free to paint your nails. | LEONARD: What do you got? | SHELDON: I believe Alex may have unearthed the grade school science project that could be my ticket to the Nobel Prize. | SHELDON: Behold. | LEONARD: ""Magnets: What Do They Stick To?"" If the answer is ""metal,"" it's not exactly groundbreaking.","SHELDON: The original title was ""A Rederivation of Maxwell's Equations Regarding Electromagnetism"""" I dumbed it down because some of the more religious people in town were starting to say I was a witch.",0,"SPEAKER: This will interest you. And, Penny, feel free to paint your nails.
SPEAKER: What do you got?
SPEAKER: I believe Alex may have unearthed the grade school science project that could be my ticket to the Nobel Prize.
SPEAKER: Behold.
SPEAKER: ""Magnets: What Do They Stick To?"" If the answer is ""metal,"" it's not exactly groundbreaking."
"JOEY: Quack quack, quack quack, quack quack.","CHANDLER: We were wondering what was taking so long with the gift, but now we understand you were doing this.",1,"SPEAKER: Quack quack, quack quack, quack quack."
"HOWARD: I told my girlfriend Bernadette she could join us for dinner. | LEONARD: Sure. The more, the merrier. | SHELDON: Wa- no, that's a false equivalency. More does not equal merry. | SHELDON: If there were 2,000 people in this apartment right now, would we be celebrating?
No, we'd be suffocating. | LEONARD: Sheldon... | SHELDON: Don't ""Sheldon"" me. We ordered for five people, not six. | PENNY: Oh, come on, it's fine. We'll just put it all on the table, you know, family style.","SHELDON: Oh, sure. And while we're at it, why don't we put our hands behind our backs, have an old-fashioned eating contest?",1,"SPEAKER: I told my girlfriend Bernadette she could join us for dinner.
SPEAKER: Sure. The more, the merrier.
SPEAKER: Wa- no, that's a false equivalency. More does not equal merry.
SPEAKER: If there were 2,000 people in this apartment right now, would we be celebrating? No, we'd be suffocating.
SPEAKER: Sheldon...
SPEAKER: Don't ""Sheldon"" me. We ordered for five people, not six.
SPEAKER: Oh, come on, it's fine. We'll just put it all on the table, you know, family style."
"PHOEBE: And she was like ""Oh, don't worry! I asked him. He's totally ok with seeing you!"".",PHOEBE: So now I have to go so he'll think that I'm totally ok with seeing him!,1,"SPEAKER: And she was like ""Oh, don't worry! I asked him. He's totally ok with seeing you!""."
RACHEL: Oh but look! That's gonna leave a stain! | JOEY: Rach! Hey! It's fine! You're at Joey's! | RACHEL: Really?,JOEY: Yeah! Look!,0,"SPEAKER: Oh but look! That's gonna leave a stain!
SPEAKER: Rach! Hey! It's fine! You're at Joey's!
SPEAKER: Really?"
"CHANDLER: Well, despite the yummy bagels and palpable tension, I have got pants that need to be altered.",CHANDLER: You sure he is going to be able to crack that code?,1,"SPEAKER: Well, despite the yummy bagels and palpable tension, I have got pants that need to be altered."
"PHOEBE: I know, they're gonna be | RACHEL: Ohh ..   I mean two best friends falling in love, how often does that happen? | PHOEBE: Not",RACHEL: No! I'm so happy for them!,0,"SPEAKER: I know, they're gonna be
SPEAKER: Ohh .. I mean two best friends falling in love, how often does that happen?
SPEAKER: Not"
"RACHEL: So. I just thought the two of us should hang out for a bit. I mean, you know, we've never really talked.","RACHEL: I guess you'd know that, being one of the two of us, though, right?",1,"SPEAKER: So. I just thought the two of us should hang out for a bit. I mean, you know, we've never really talked."
CHANDLER: Listen it's kind of an emergency,CHANDLER: I guess you would know that or else we would be in a predicament room,1,SPEAKER: Listen it's kind of an emergency
